nom_prot regne type milieu
Sphsp.E1TOPa_X_B_F4C C E1T F 
PsedioTOPz_M_B_F4CIS S TOP C 
SelspuTOPa_X_B_F4EZ6 6 TOP E 
VermarTOPz_X_B_F4FDN N TOP F 
LacbucTOPz_M_B_F4FUW W TOP F 
AlidenTOPb_X_B_F4G4U U TOP G 
AlidenTOPc_X_B_F4G6F F TOP G 
AlidenTOPa_X_B_F4GA3 3 TOP G 
SphcocTOPb_X_B_F4GHA A TOP G 
SphcocTOPa_X_B_F4GKC C TOP G 
Pussp.TOPz_X_B_F4GMT T TOP G 
CelfimTOPz_M_B_F4H86 6 TOP H 
GalanaTOPc_X_B_F4H9M M TOP H 
GalanaTOPa_X_B_F4HBY Y TOP H 
GalanaTOPb_X_B_F4HDC C TOP H 
PorasaTOPa_X_B_F4KM8 8 TOP K 
PorasaTOPb_X_B_F4KMG G TOP K 
HalhydTOPz_X_B_F4KQ1 1 TOP K 
TrebreTOPz_X_B_F4LJJ J TOP L 
EryrhuTOPz_M_B_F5WS4 4 TOP W 
StrpasTOPz_X_B_F5X1Y Y TOP X 
MicphoTOPz_X_B_F5XG4 4 TOP X 
RamtatTOPz_M_B_F5Y2Y Y TOP Y 
TreazoTOPz_M_B_F5Y8Y Y TOP Y 
TrepriTOPz_M_B_F5YGL L TOP Y 
MycsinTOPz_X_B_F5YSD D TOP Y 
Altsp.TOPz_X_B_F5Z90 0 TOP Z 
PsefulTOPa_X_B_F6AFU U TOP A 
PsefulTOPb_X_B_F6AJL L TOP A 
Delsp.TOPz_M_B_F6ALV V TOP A 
DesnigTOPz_X_B_F6B6K K TOP B 
ThexylTOPz_t_B_F6BG2 2 TOP B 
LackefTOPz_X_B_F6CB2 2 TOP C 
DeskuzTOPa_X_B_F6CIQ Q TOP C 
DeskuzTOPb_X_B_F6CJ9 9 TOP C 
MarposTOPb_X_B_F6CTG G TOP C 
MarposTOPa_X_B_F6D1A A TOP D 
ThicycTOPz_X_B_F6DAL L TOP D 
DesrumTOPa_M_B_F6DPR R TOP D 
DesrumTOPc_M_B_F6DQM M TOP D 
DesrumTOPb_M_B_F6DU4 4 TOP D 
AmysubTOPz_X_B_F6EG4 4 TOP E 
SphchlTOPz_X_B_F6EZV V TOP E 
IsovarTOPz_X_B_F6FU2 2 TOP F 
Lacsp.TOPa_X_B_F6GIY Y TOP G 
Lacsp.TOPb_X_B_F6GK3 3 TOP G 
Novsp.TOPz_X_B_F6IGQ Q TOP I 
TreparTOPz_M_B_F7XSK K TOP X 
MidmitTOPz_X_B_F7XTV V TOP X 
MorendTOPz_X_B_F7XXV V TOP X 
MesoppTOPz_M_B_F7Y5Y Y TOP Y 
VibangTOPa_X_B_F7YL0 0 TOP Y 
VibangTOPb_X_B_F7YNQ Q TOP Y 
PsetheTOPz_X_B_F7YV4 4 TOP Y 
PsetheRGz_X_B_F7YYT1 1 RGz Y 
BaccoaTOPa_X_B_F7Z40 0 TOP Z 
BaccoaTOPb_X_B_F7Z4F F TOP Z 
BaccoaTOPc_X_B_F7Z4G G TOP Z 
RoslitTOPz_X_B_F7ZD6 6 TOP Z 
CelgilTOPz_X_B_F8A46 6 TOP A 
TheindRGz_t_B_F8AA28 8 RGz A 
TheindTOPz_t_B_F8AAT T TOP A 
FrasymTOPz_M_B_F8AYM M TOP A 
ThegeoRGz_X_B_F8C2X1 1 RGz 2 
ThegeoTOPz_X_B_F8C61 1 TOP C 
MyxfulTOPz_M_B_F8CK7 7 TOP C 
CorresTOPz_X_B_F8E39 9 TOP E 
FlesinTOPz_X_B_F8E52 2 TOP E 
RunsliTOPz_M_B_F8ENX X TOP E 
TrecalTOPz_X_B_F8F1X X TOP F 
PaemucTOPb_X_B_F8F5Y Y TOP F 
PaemucTOPa_X_B_F8F8M M TOP F 
PaemucTOPc_X_B_F8F9M M TOP F 
Frasp.TOPz_X_B_F8G9M M TOP G 
StrsalTOPz_M_B_F8HCX X TOP H 
WeikorTOPa_X_B_F8HXY Y TOP H 
WeikorTOPb_X_B_F8HYV V TOP H 
Hypsp.TOPz_X_B_F8JHA A TOP J 
HelbizTOPb_X_B_F8KPH H TOP K 
HelbizTOPa_X_B_F8KRN N TOP K 
ParacaTOPz_M_B_F8KY9 9 TOP K 
SimnegTOPz_X_B_F8L4A A TOP L 
MycafrTOPz_X_B_F8M8X X TOP M 
LacplaTOPz_X_B_F9UPI I TOP U 
Artsp.E1TOPz_X_B_F9V V E1T F 
BifbreTOPb_M_B_F9Y0H H TOP Y 
BifbreTOPa_M_B_F9Y0V V TOP Y 
OdosplTOPa_X_B_F9Z6K K TOP Z 
OdosplTOPb_X_B_F9ZCG G TOP Z 
Nitsp.E1TOPz_X_B_F9Z Z E1T F 
AcicalTOPc_X_B_F9ZNS S TOP Z 
AcicalTOPb_X_B_F9ZPH H TOP Z 
AcicalTOPa_X_B_F9ZT4 4 TOP Z 
MetmetTOPz_X_B_G0A27 7 TOP A 
ColfunTOPz_X_B_G0AFB B TOP A 
BorbisTOPz_X_B_G0AMR R TOP A 
BraintTOPz_X_B_G0EL6 6 TOP E 
CupnecTOPz_X_B_G0F0R R TOP F 
RicheiTOPz_X_B_G0GXN N TOP G 
CorvarTOPz_M_B_G0HFA A TOP H 
StrpseTOPz_X_B_G0I9V V TOP I 
CycmarTOPa_X_B_G0J03 3 TOP J 
CycmarTOPb_X_B_G0J0B B TOP J 
AciferE3TOPd_X_B_G0J J E3T G 
AciferE3TOPa_X_B_G0J J E3T G 
AciferE3TOPb_X_B_G0J J E3T G 
AciferE3TOPc_X_B_G0J J E3T G 
ZobgalTOPa_M_B_G0L35 5 TOP L 
ZobgalTOPb_M_B_G0L7E E TOP L 
MyccanTOPz_X_B_G0TJT T TOP T 
Arcsp.TOPz_X_B_G2HS8 8 TOP H 
KommedTOPz_X_B_G2I6B B TOP I 
Sphsp.E2TOPz_X_B_G2I I E2T G 
Psesp.E4TOPz_X_B_G2I I E4T G 
MicaerE1TOPz_X_B_G2K K E1T G 
LacsanTOPz_M_B_G2KTQ Q TOP K 
ChltheTOPz_X_B_G2LH2 2 TOP L 
ThewieTOPz_t_B_G2MXF F TOP M 
Strsp.E1TOPz_M_B_G2N N E1T G 
StrvioTOPz_M_B_G2P1U U TOP P 
MurrueTOPz_X_B_G2PKC C TOP P 
CallacTOPz_t_B_G2PUY Y TOP P 
CallacRGz_t_B_G2PYX5 5 RGz Y 
EntasbTOPb_M_B_G2S68 8 TOP S 
EntasbTOPa_M_B_G2S9F F TOP S 
LacrumTOPa_X_B_G2SNT T TOP S 
LacrumTOPb_X_B_G2SR8 8 TOP S 
RoshomTOPd_X_B_G2T0G G TOP T 
RoshomTOPc_X_B_G2T3C C TOP T 
RoshomTOPa_X_B_G2T3L L TOP T 
RoshomTOPb_X_B_G2T4Q Q TOP T 
FlabraTOPz_X_B_G2Z7U U TOP Z 
LisivaTOPb_M_B_G2ZCC C TOP Z 
LisivaTOPa_M_B_G2ZFJ J TOP Z 
RicjapTOPz_M_B_G4KMQ Q TOP K 
OscvalTOPb_M_B_G4KQV V TOP K 
OscvalTOPa_M_B_G4KT1 1 TOP K 
TethalTOPa_X_B_G4L2Y Y TOP L 
TethalTOPc_X_B_G4L3K K TOP L 
TethalTOPb_X_B_G4L8M M TOP L 
AciintTOPz_X_B_G4Q87 7 TOP Q 
TayasiTOPz_X_B_G4QCY Y TOP Q 
GlanitTOPa_X_B_G4QGA A TOP Q 
GlanitTOPb_X_B_G4QLG G TOP Q 
PelhalTOPz_X_B_G4RBC C TOP R 
MetalcTOPz_X_B_G4SUD D TOP S 
BrajapTOPz_X_B_G7D6I I TOP D 
PsespaTOPb_X_B_G7UP0 0 TOP U 
PsespaTOPa_X_B_G7UPG G TOP U 
ThelieTOPz_t_B_G7V8A A TOP V 
PaeterTOPa_X_B_G7VRZ Z TOP V 
PaeterTOPb_X_B_G7W08 8 TOP W 
PaeterTOPc_X_B_G7W2L L TOP W 
DesoriTOPa_X_B_G7W5X X TOP W 
DesoriTOPc_X_B_G7WE4 4 TOP W 
DesoriTOPb_X_B_G7WE8 8 TOP W 
AzolipTOPa_M_B_G7Z7Y Y TOP Z 
AzolipTOPb_M_B_G7Z80 0 TOP Z 
StaargTOPb_X_B_G7ZMZ Z TOP Z 
StaargTOPa_X_B_G7ZQZ Z TOP Z 
AzobraTOPz_X_B_G8AN8 8 TOP A 
GeotheE2TOPb_X_B_G8N N E2T G 
GeotheE2TOPc_X_B_G8N N E2T G 
GeotheE2TOPa_X_B_G8N N E2T G 
Thesp.E2TOPz_X_B_G8N N E2T G 
GramalTOPz_X_B_G8NXX X TOP N 
PedclaTOPa_M_B_G8PD5 5 TOP P 
PedclaTOPb_M_B_G8PDM M TOP P 
Psesp.E2TOPz_M_B_G8P P E2T G 
DecsuiTOPb_M_B_G8QHS S TOP Q 
DecsuiTOPa_M_B_G8QNR R TOP Q 
SphpleTOPb_X_B_G8QVT T TOP Q 
SphpleTOPa_X_B_G8QYP P TOP Q 
OwehonTOPb_X_B_G8R09 9 TOP R 
OwehonTOPa_X_B_G8R74 4 TOP R 
MycrhoTOPz_X_B_G8RRX X TOP R 
Actsp.TOPz_X_B_G8SB0 0 TOP S 
NiakorTOPb_M_B_G8T83 3 TOP T 
NiakorTOPa_M_B_G8TR9 9 TOP T 
SulaciTOPz_t_B_G8TVF F TOP T 
TanforTOPa_M_B_G8UJ6 6 TOP U 
TanforTOPc_M_B_G8ULK K TOP U 
TanforTOPb_M_B_G8UMJ J TOP U 
FlacolTOPz_X_B_G8X81 1 TOP X 
StrmacTOPb_X_B_H2A6E E TOP A 
StrmacTOPa_X_B_H2A92 2 TOP A 
Ocesp.TOPa_X_B_H2FWJ J TOP F 
Ocesp.TOPb_X_B_H2FYC C TOP F 
Vibsp.TOPa_M_B_H2IHM M TOP I 
Vibsp.TOPb_M_B_H2IHT T TOP I 
RahaquTOPa_X_B_H2IX5 5 TOP I 
RahaquTOPb_X_B_H2IYN N TOP I 
MarpieTOPz_X_B_H2J7Y Y TOP J 
StrhygTOPz_X_B_H2JKM M TOP J 
SapgraTOPz_X_B_H6L2D D TOP L 
AcewooTOPz_X_B_H6LJW W TOP L 
GorpolTOPz_X_B_H6MXQ Q TOP M 
MychaeTOPz_X_B_H6N8P P TOP N 
StrinfTOPa_M_B_H6P9S S TOP P 
StrinfTOPb_M_B_H6PCD D TOP P 
RicphiTOPz_X_B_H6PT8 8 TOP P 
NoccyrTOPz_X_B_H6R9X X TOP R 
BlasaxTOPz_X_B_H6RPV V TOP R 
DeigobTOPz_X_B_H8GW3 3 TOP G 
MycintTOPz_M_B_H8IMJ J TOP I 
RicambTOPz_X_B_H8K4W W TOP K 
RicausTOPz_X_B_H8K80 0 TOP K 
RicmonE1TOPz_X_B_H8K K E1T H 
SolcanTOPa_X_B_H8KRJ J TOP K 
SolcanTOPb_X_B_H8KVC C TOP K 
FraaurTOPz_X_B_H8L3N N TOP L 
CorcorTOPa_X_B_H8MR7 7 TOP M 
CorcorTOPb_X_B_H8N18 8 TOP N 
FlaindTOPz_X_B_H8XPV V TOP X 
FerpenTOPz_X_B_H9UCV V TOP U 
FerpenRGz_X_B_H9UDK4 4 RGz D 
SpiafrTOPz_X_B_H9UM4 4 TOP U 
IgnalbTOPz_X_B_I0ANC C TOP A 
HelcetTOPc_X_B_I0EL2 2 TOP E 
HelcetTOPa_X_B_I0EMG G TOP E 
HelcetTOPb_X_B_I0EPM M TOP E 
Bacsp.TOPa_X_B_I0F0H H TOP F 
Bacsp.TOPb_X_B_I0F48 8 TOP F 
BorcroTOPz_X_B_I0FDR R TOP F 
CalexiTOPz_t_B_I0GKW W TOP G 
CalexiRGz_t_B_I0GLP6 6 RGz L 
SelrumTOPa_X_B_I0GMX X TOP G 
SelrumTOPc_X_B_I0GNA A TOP G 
SelrumTOPb_X_B_I0GQR R TOP G 
ActmisTOPz_M_B_I0GXR R TOP G 
RubgelTOPz_X_B_I0HXS S TOP H 
CalaerTOPz_X_B_I0I04 4 TOP I 
PhymikTOPz_X_B_I0II6 6 TOP I 
LepferTOPb_X_B_I0IL8 8 TOP I 
LepferTOPa_X_B_I0IM2 2 TOP I 
HalhalE2TOPa_M_B_I0J J E2T I 
HalhalE2TOPb_M_B_I0J J E2T I 
MetnitTOPz_X_B_I1XFD D TOP X 
MetfraTOPz_X_B_I1YJI I TOP Y 
StrparTOPz_X_B_I1ZLY Y TOP Z 
FranoaTOPz_X_B_I2AXQ Q TOP A 
ShiblaTOPa_X_B_I2B86 6 TOP B 
ShiblaTOPb_X_B_I2BA8 8 TOP B 
EmtoliTOPz_X_B_I2EZT T TOP E 
MespriTOPz_X_B_I2F2J J TOP F 
BacmetE1TOPa_X_B_I3D D E1T I 
BacmetE1TOPc_X_B_I3E E E1T I 
BacmetE1TOPb_X_B_I3E E E1T I 
TismobTOPz_X_B_I3TNQ Q TOP T 
AdvkasTOPz_X_B_I3U7S S TOP U 
ThesacTOPz_X_B_I3VW8 8 TOP V 
SulbarTOPz_X_B_I3Y0L L TOP Y 
ThivioTOPa_X_B_I3YDL L TOP Y 
ThivioTOPb_X_B_I3YEW W TOP Y 
AlifinTOPa_M_B_I3YIX X TOP Y 
AlifinTOPb_M_B_I3YLW W TOP Y 
AeqsubTOPz_X_B_I3YTJ J TOP Y 
BelbalTOPa_M_B_I3Z12 2 TOP Z 
BelbalTOPb_M_B_I3Z79 9 TOP Z 
TerrosTOPz_X_B_I3ZDG G TOP Z 
OrnrhiTOPb_M_B_I4A0X X TOP A 
OrnrhiTOPa_M_B_I4A2K K TOP A 
DesdehTOPa_X_B_I4AAN N TOP A 
DesdehTOPc_X_B_I4ABS S TOP A 
DesdehTOPb_X_B_I4AEG G TOP A 
FlelitTOPz_X_B_I4AFV V TOP A 
TurparTOPz_M_B_I4BAN N TOP B 
MycchuTOPz_X_B_I4BQ9 9 TOP B 
AnamobTOPz_X_B_I4BUF F TOP B 
DestieTOPz_M_B_I4CCS S TOP C 
DesaciTOPc_X_B_I4D32 2 TOP D 
DesaciTOPb_X_B_I4D62 2 TOP D 
DesaciTOPa_X_B_I4D9H H TOP D 
ModmarTOPz_X_B_I4ERX X TOP E 
EnthirTOPb_M_B_I6T0E E TOP T 
EnthirTOPc_M_B_I6T6L L TOP T 
EnthirTOPa_M_B_I6T9K K TOP T 
ProproTOPz_M_B_I6X6S S TOP X 
MycwenTOPz_X_B_I6YMB B TOP Y 
MelrosTOPz_X_B_I6ZUS S TOP Z 
MychaeE1TOPz_X_B_I7B B E1T I 
PhagalTOPz_X_B_I7DC8 8 TOP D 
PhainhTOPz_X_B_I7EUH H TOP E 
HelcinTOPz_M_B_I7GZ3 3 TOP G 
PelferTOPc_X_B_I8TV7 7 TOP T 
PelferTOPa_X_B_I8U0T T TOP U 
PelferTOPb_X_B_I9DLM M TOP D 
DesmerTOPa_X_B_J7IPS S TOP I 
DesmerTOPb_X_B_J7IUX X TOP I 
DesmerTOPc_X_B_J7IXX X TOP I 
NocalbTOPz_X_B_J7L07 7 TOP L 
Metsp.TOPz_X_B_J7QSQ Q TOP Q 
MormorTOPb_X_B_J7TST T TOP T 
Gorsp.TOPz_X_B_J9S9P P TOP S 
MycindTOPz_M_B_J9WDP P TOP W 
LepferE1TOPz_X_B_J9Z Z E1T J 
ExiantTOPa_X_B_K0AAA A TOP A 
ExiantTOPb_X_B_K0ADL L TOP A 
Cycsp.TOPz_X_B_K0C44 4 TOP C 
AlcdieTOPb_X_B_K0CC6 6 TOP C 
AlcdieTOPa_X_B_K0CFC C TOP C 
LeucarTOPb_X_B_K0D8Z Z TOP D 
LeucarTOPa_X_B_K0DAI I TOP D 
NocbraTOPz_X_B_K0ELN N TOP E 
ActsuiTOPa_M_B_K0G3H H TOP G 
ActsuiTOPb_M_B_K0G3L L TOP G 
AmpxylTOPa_M_B_K0IYQ Q TOP I 
AmpxylTOPb_M_B_K0J4J J TOP J 
SacespTOPz_X_B_K0JTU U TOP J 
DestolTOPz_X_B_K0NET T TOP N 
CarendTOPz_X_B_K0P9C C TOP P 
PsytorTOPz_P_B_K4IBH H TOP I 
BifastTOPz_X_B_K4J32 2 TOP J 
SimagaTOPz_X_B_K4KHL L TOP K 
Dehsp.E1TOPb_X_B_K4K K E1T K 
Dehsp.E1TOPa_X_B_K4L L E1T K 
Dehsp.E1TOPc_X_B_K4L L E1T K 
Dehsp.E1TOPd_X_B_K4L L E1T K 
ThephaTOPz_X_B_K4LTE E TOP L 
StrdavTOPz_X_B_K4R5Z Z TOP R 
ParpsyTOPb_X_B_K7ALB B TOP A 
ParpsyTOPa_X_B_K7ANV V TOP A 
TheoshTOPz_X_B_K7QY4 4 TOP Q 
ProaciTOPz_X_B_K7RRG G TOP R 
CanEndTOPz_X_B_K7ZDL L TOP Z 
CarmalTOPb_X_B_K8EGY Y TOP E 
CarmalTOPa_X_B_K8EI9 9 TOP E 
Psesp.TOPa_X_B_K9NKF F TOP N 
Psesp.TOPb_X_B_K9NNJ J TOP N 
CyagraTOPz_X_B_K9PAX X TOP P 
Calsp.TOPz_X_B_K9PQ6 6 TOP P 
Lepsp.TOPz_M_B_K9PWF F TOP P 
Rivsp.TOPa_X_B_K9R8P P TOP R 
Rivsp.TOPb_X_B_K9RMK K TOP R 
Geisp.TOPz_X_B_K9S7F F TOP S 
Psesp.E1TOPz_X_B_K9S S E1T K 
Plesp.TOPz_X_B_K9T71 1 TOP T 
OscacuTOPz_X_B_K9TGS S TOP T 
ChrtheTOPz_t_B_K9TVP P TOP T 
ChaminTOPc_X_B_K9UAE E TOP U 
ChaminTOPa_X_B_K9UCX X TOP U 
ChaminTOPb_X_B_K9UF2 2 TOP U 
OscnigTOPz_X_B_K9VN2 2 TOP V 
CriepiTOPa_X_B_K9VW5 5 TOP V 
CriepiTOPb_X_B_K9W5F F TOP W 
Micsp.TOPz_X_B_K9WA3 3 TOP W 
CylstaTOPb_X_B_K9WWP P TOP W 
CylstaTOPa_X_B_K9X7T T TOP X 
Glosp.TOPz_X_B_K9X8B B TOP X 
StacyaTOPz_X_B_K9XNT T TOP X 
Halsp.E1TOPz_X_B_K9Y Y E1T K 
CyastaTOPz_X_B_K9YLF F TOP Y 
DacsalTOPz_X_B_K9YTZ Z TOP Y 
CyaapoTOPz_X_B_K9Z11 1 TOP Z 
AnacylTOPb_M_B_K9ZHN N TOP Z 
AnacylTOPa_M_B_K9ZLT T TOP Z 
DeiperTOPz_X_B_L0A4B B TOP A 
SinaciTOPb_X_B_L0DD8 8 TOP D 
SinaciTOPa_X_B_L0DLK K TOP D 
ThinitTOPz_X_B_L0DSY Y TOP D 
ThecomTOPb_X_B_L0EDI I TOP E 
ThecomTOPa_X_B_L0EGE E TOP E 
LibcreTOPz_X_B_L0EVH H TOP E 
DesdicTOPa_X_B_L0FAH H TOP F 
DesdicTOPc_X_B_L0FAJ J TOP F 
DesdicTOPb_X_B_L0FAJ J TOP F 
EchvieTOPb_X_B_L0G3E E TOP G 
EchvieTOPa_X_B_L0G3Q Q TOP G 
EchvieTOPc_X_B_L0G5C C TOP G 
ThimobTOPz_X_B_L0GTH H TOP G 
HalhalTOPz_M_B_L0K91 1 TOP K 
MesausTOPz_M_B_L0KLA A TOP K 
RhitroTOPz_M_B_L0LHC C TOP L 
EntbacTOPb_M_B_L0M52 2 TOP M 
EntbacTOPa_M_B_L0M5G G TOP M 
Rhisp.TOPz_X_B_L0NDR R TOP N 
DeshydTOPb_X_B_L0RA0 0 TOP R 
DeshydTOPa_X_B_L0RB7 7 TOP R 
MyccynTOPz_X_B_L0RXX X TOP R 
MyxstiTOPb_X_B_L7TZD D TOP T 
MyxstiTOPa_X_B_L7U9N N TOP U 
MyclifTOPz_M_B_L7VEH H TOP V 
NondokTOPz_X_B_L7WAR R TOP W 
StawarTOPa_X_B_L7WQA A TOP W 
StawarTOPb_X_B_L7WXB B TOP W 
ThenarTOPz_t_B_M1E7D D TOP E 
Marsp.TOPb_X_B_M1FI4 4 TOP F 
Marsp.TOPa_X_B_M1FJ5 5 TOP F 
CitamaTOPb_X_B_M1K4X X TOP K 
ClosacTOPb_X_B_M1MA0 0 TOP M 
ClosacTOPc_X_B_M1MJT T TOP M 
ClosacTOPa_X_B_M1MPA A TOP M 
DessulTOPb_X_B_M1N9S S TOP N 
CorhalTOPz_X_B_M1NV3 3 TOP N 
DessulTOPa_X_B_M1P19 9 TOP P 
BarausTOPz_X_B_M1P3W W TOP P 
MormorTOPa_X_B_M1SN8 8 TOP S 
CorcalTOPz_X_B_M1TN0 0 TOP T 
DespieTOPz_X_B_M1WWN N TOP W 
PsepoaTOPb_X_B_M4JXQ Q TOP J 
PsepoaTOPa_X_B_M4K2S S TOP K 
RhodenTOPz_X_B_M4NIH H TOP N 
BibtreTOPa_X_B_M4R5N N TOP R 
BibtreTOPb_X_B_M4R89 9 TOP R 
BiftheTOPz_X_B_M4REE E TOP R 
Sphsp.TOPz_M_B_M4RYD D TOP R 
Psysp.TOPa_P_B_M4U8A A TOP U 
Psysp.TOPb_P_B_M4UL1 1 TOP U 
BdeexoTOPz_X_B_M4V6M M TOP V 
PsedenTOPz_X_B_M4X25 5 TOP X 
BraoliTOPz_X_B_M4Z71 1 TOP Z 
IlucocTOPz_X_B_M4ZW1 1 TOP Z 
ThaoleTOPa_X_B_M5DMV V TOP D 
ThaoleTOPb_X_B_M5E1Y Y TOP E 
OctantTOPa_P_B_M9R2N N TOP R 
OctantTOPc_P_B_M9R6V V TOP R 
OctantTOPb_P_B_M9R9F F TOP R 
OctarcTOPc_X_B_M9RLV V TOP R 
OctarcTOPa_X_B_M9RR9 9 TOP R 
OctarcTOPb_X_B_M9RV3 3 TOP R 
ManhaeTOPb_M_B_M9X2C C TOP X 
ManhaeTOPa_M_B_M9X3P P TOP X 
ManhaeTOPc_M_B_M9X6N N TOP X 
StroliTOPz_X_B_N0C7L L TOP C 
StrfulTOPz_X_B_N0CWT T TOP C 
HelpylTOPb_M_B_O2518 8 TOP 5 
BorburTOPz_M_B_O5176 6 TOP 1 
ThemarRGz_T_B_O51934 4 RGz 9 
AquaeoTOPz_T_B_O6689 9 TOP 6 
AquaeoRGa_T_B_O67037 7 RGa 0 
AquaeoRGb_T_B_O67226 6 RGb 2 
MyclepTOPz_M_B_O6954 4 TOP 9 
TrepalTOPz_M_B_O8340 0 TOP 3 
SaltypE1TOPa_M_B_P0A A E1T P 
MycbovE1TOPz_M_B_P0A A E1T P 
BacsubTOPb_M_B_P3981 1 TOP 9 
SaltypE1TOPb_M_B_P40 0 E1T P 
HaeinfTOPa_M_B_P4301 1 TOP 3 
HaeinfTOPb_M_B_P4370 0 TOP 3 
ThemarTOPz_T_B_P4679 9 TOP 6 
MycgenTOPz_M_B_P4736 6 TOP 7 
HelpylTOPa_M_B_P5599 9 TOP 5 
BucaphTOPz_X_B_P5737 7 TOP 7 
Synsp.E1TOPz_M_B_P73 3 E1T P 
MycpneTOPz_M_B_P7803 3 TOP 8 
BacsubTOPa_M_B_P9658 8 TOP 6 
MyctubTOPz_M_B_P9WG4 4 TOP W 
SolusiTOPb_X_B_Q01N6 6 TOP 1 
SolusiTOPa_X_B_Q01NZ Z TOP 1 
LaccasTOPz_M_B_Q039E E TOP 3 
PedpenTOPz_M_B_Q03FK K TOP 3 
LacbreTOPz_M_B_Q03S8 8 TOP 3 
LeumesTOPb_M_B_Q03Y6 6 TOP 3 
LeumesTOPa_M_B_Q03Z3 3 TOP 3 
OenoenTOPa_M_B_Q04F4 4 TOP 4 
OenoenTOPb_M_B_Q04HI I TOP 4 
LepborTOPz_M_B_Q04TE E TOP 4 
ShefriTOPa_M_B_Q080J J TOP 8 
ShefriTOPb_M_B_Q084R R TOP 8 
AlkehrTOPz_X_B_Q0A5B B TOP A 
NiteutTOPa_X_B_Q0AIZ Z TOP A 
NiteutTOPb_X_B_Q0AJR R TOP A 
MarmarTOPz_M_B_Q0AQ6 6 TOP A 
SynwolTOPb_X_B_Q0AYP P TOP A 
SynwolTOPa_X_B_Q0AZM M TOP A 
BurambTOPz_M_B_Q0BAT T TOP B 
GrabetTOPz_X_B_Q0BU0 0 TOP B 
HypnepTOPz_M_B_Q0BZX X TOP B 
HaesomTOPa_M_B_Q0I3F F TOP I 
HaesomTOPb_M_B_Q0I4S S TOP I 
HaesomTOPc_M_B_Q0I5T T TOP I 
FraalnTOPz_M_B_Q0RBI I TOP R 
RhojosTOPz_M_B_Q0S8J J TOP S 
AlcborTOPz_M_B_Q0VQT T TOP V 
TrieryTOPz_X_B_Q11AC C TOP 1 
Chesp.TOPz_X_B_Q11IM M TOP 1 
CythutTOPb_M_B_Q11P2 2 TOP 1 
CythutTOPa_M_B_Q11SL L TOP 1 
Polsp.E1TOPz_M_B_Q12 2 E1T Q 
ShedenTOPa_M_B_Q12LJ J TOP 2 
ShedenTOPb_M_B_Q12LR R TOP 2 
BurxenTOPb_M_B_Q13W0 0 TOP 3 
BurxenTOPa_M_B_Q147A A TOP 4 
PseatlTOPa_M_B_Q15TB B TOP 5 
PseatlTOPb_M_B_Q15XT T TOP 5 
RosdenTOPz_M_B_Q167W W TOP 6 
HelaciTOPz_M_B_Q17VX X TOP 7 
RubxylTOPb_t_B_Q1AUL L TOP A 
RubxylTOPa_t_B_Q1AY0 0 TOP A 
MyxxanTOPb_M_B_Q1D81 1 TOP D 
MyxxanTOPa_M_B_Q1DEW W TOP D 
LacdelTOPz_X_B_Q1G9V V TOP G 
Ruesp.TOPz_X_B_Q1GE4 4 TOP G 
SphalaTOPz_X_B_Q1GTU U TOP G 
MetflaTOPz_M_B_Q1H4T T TOP H 
PseentTOPa_X_B_Q1I7D D TOP I 
PseentTOPb_X_B_Q1IBF F TOP I 
KorverTOPz_X_B_Q1ILA A TOP I 
DeigeoTOPz_M_B_Q1IWT T TOP I 
CupmetTOPa_M_B_Q1LHD D TOP L 
CupmetTOPb_M_B_Q1LKZ Z TOP L 
BaucicTOPz_X_B_Q1LTG G TOP L 
RhilegTOPz_X_B_Q1MII I TOP M 
LawintTOPz_M_B_Q1MQL L TOP M 
PsycryTOPz_P_B_Q1Q9H H TOP Q 
NithamTOPz_M_B_Q1QKM M TOP Q 
ChrsalTOPb_M_B_Q1QVL L TOP Q 
ChrsalTOPa_M_B_Q1QX9 9 TOP Q 
RicbelTOPz_X_B_Q1RIM M TOP R 
LacsalTOPa_M_B_Q1WSL L TOP W 
LacsalTOPb_M_B_Q1WU0 0 TOP W 
SacdegTOPb_M_B_Q21JT T TOP 1 
SacdegTOPa_M_B_Q21KH H TOP 1 
RhoferTOPz_M_B_Q21RE E TOP 1 
ChlfelTOPz_X_B_Q256J J TOP 5 
Jansp.TOPz_M_B_Q28MI I TOP 8 
NovaroTOPz_X_B_Q2G7D D TOP G 
NeosenTOPz_X_B_Q2GDH H TOP G 
EhrchaTOPz_X_B_Q2GG8 8 TOP G 
AnaphaTOPz_M_B_Q2GKB B TOP G 
AnadehTOPz_M_B_Q2ILD D TOP I 
Frasp.E1TOPz_X_B_Q2J J E1T Q 
RhietlTOPz_M_B_Q2K9P P TOP K 
BoraviTOPz_X_B_Q2KTM M TOP K 
SynaciTOPz_M_B_Q2LT4 4 TOP L 
ErylitTOPz_X_B_Q2NB8 8 TOP N 
AstyelTOPz_M_B_Q2NJ3 3 TOP N 
SulislTOPz_T_A_C3MPU U TOP M 
SulislRGb_T_A_C3MQZ6 6 RGb Q 
ThegamTOPz_T_A_C5A6E E TOP A 
ThegamRGz_T_A_C5A7G9 9 RGz 7 
ThesibRGz_T_A_C6A1V1 1 RGz 1 
ThesibTOPz_T_A_C6A35 5 TOP A 
HalutaTOPz_M_A_C7NPP P TOP N 
HalmukTOPz_M_A_C7P1M M TOP P 
