prot_1 prot_2 force
Sycsp.TOPz_M_B DeigeoTOPz_M_B 20 
Sycsp.TOPz_M_B DeiradTOPz_M_B 20 
Sycsp.TOPz_M_B KinradTOPz_M_B 20 
Sycsp.TOPz_M_B MicaerTOPz_M_B 21 
Sycsp.TOPz_M_B MyctubTOPz_M_B 20 
Sycsp.TOPz_M_B Nossp.TOPa_M_B 21 
Sycsp.TOPz_M_B PirstaTOPz_M_B 20 
Sycsp.TOPz_M_B PromarTOPz_M_B 21 
Sycsp.TOPz_M_B RhobalTOPz_M_B 21 
Sycsp.TOPz_M_B SalrubTOPz_M_B 21 
Sycsp.TOPz_M_B SelT1z_M_B_Cc 21 
SymtheTOPa_T_B BacantTOPa_M_B 21 
SymtheTOPa_T_B BaccerTOPa_M_B 21 
SymtheTOPa_T_B BacsubTOPb_M_B 21 
SymtheTOPa_T_B CalsacTOPz_T_B 16 
SymtheTOPa_T_B CloperTOPb_M_B 21 
SymtheTOPa_T_B ClotheTOPz_T_B 21 
SymtheTOPa_T_B DesindTOPz_X_B 16 
SymtheTOPa_T_B GeotheTOPa_T_B 21 
SymtheTOPa_T_B HaloreTOPz_T_B 16 
SymtheTOPa_T_B LacaciTOPz_M_B 21 
SymtheTOPa_T_B LismonTOPb_M_B 21 
SymtheTOPa_T_B NattheTOPz_T_B 21 
SymtheTOPa_T_B SphtheTOPz_X_B 16 
SymtheTOPa_T_B StaaurTOPa_M_B 21 
SymtheTOPa_T_B StragaTOPz_M_B 21 
SymtheTOPa_T_B StrpneTOPz_M_B 21 
SymtheTOPa_T_B StrpyoTOPz_M_B 21 
SymtheTOPa_T_B StrtheTOPz_M_B 21 
SymtheTOPb_T_B AciferTOPb_M_B 21 
SymtheTOPb_T_B AciferTOPc_M_B 21 
SymtheTOPb_T_B AersalTOPb_M_B 21 
SymtheTOPb_T_B AkkmucTOPz_M_B 21 
SymtheTOPb_T_B AroaroTOPa_M_B 21 
SymtheTOPb_T_B AroaroTOPb_M_B 21 
SymtheTOPb_T_B AtoparTOPz_M_B 21 
SymtheTOPb_T_B BacantTOPb_M_B 21 
SymtheTOPb_T_B BacantTOPc_M_B 21 
SymtheTOPb_T_B BaccerTOPb_M_B 21 
SymtheTOPb_T_B BaccerTOPc_M_B 21 
SymtheTOPb_T_B BacfraTOPb_M_B 21 
SymtheTOPb_T_B BacfraTOPc_M_B 21 
SymtheTOPb_T_B BacsubTOPa_M_B 21 
SymtheTOPb_T_B CloperTOPc_M_B 21 
SymtheTOPb_T_B CupnecTOPz_X_B 21 
SymtheTOPb_T_B DespsyTOPz_P_B 21 
SymtheTOPb_T_B DyaferTOPa_M_B 21 
SymtheTOPb_T_B FibsucTOPa_M_B 21 
SymtheTOPb_T_B FibsucTOPb_M_B 21 
SymtheTOPb_T_B FusnucTOPb_M_B 21 
SymtheTOPb_T_B GeotheTOPb_T_B 21 
SymtheTOPb_T_B GeotheTOPc_T_B 21 
SymtheTOPb_T_B LismonTOPa_M_B 21 
SymtheTOPb_T_B Magsp.TOPa_X_B 21 
SymtheTOPb_T_B MetcupTOPz_X_A 21 
SymtheTOPb_T_B MetinfTOPz_T_B 21 
SymtheTOPb_T_B MetkanTOPz_T_A 21 
SymtheTOPb_T_B MetsedTOPz_T_A 21 
SymtheTOPb_T_B NiteutTOPa_X_B 21 
SymtheTOPb_T_B NiteutTOPb_X_B 21 
SymtheTOPb_T_B OpiterTOPa_M_B 21 
SymtheTOPb_T_B OpiterTOPb_M_B 21 
SymtheTOPb_T_B PedhepTOPa_M_B 21 
SymtheTOPb_T_B PorginTOPb_M_B 21 
SymtheTOPb_T_B PorginTOPc_M_B 21 
SymtheTOPb_T_B RubxylTOPb_T_B 21 
SymtheTOPb_T_B ShebalTOPb_H_B 21 
SymtheTOPb_T_B StaaurTOPb_M_B 21 
Synsp.TOPz_M_B AcamarTOPb_M_B 21 
Synsp.TOPz_M_B AcicelTOPz_T_B 20 
Synsp.TOPz_M_B AciferTOPz_T_B 20 
Synsp.TOPz_M_B ArtplaTOPz_M_B 21 
Synsp.TOPz_M_B CordipTOPz_M_B 20 
Synsp.TOPz_M_B Cyasp.TOPa_M_B 21 
Synsp.TOPz_M_B DeigeoTOPz_M_B 20 
Synsp.TOPz_M_B DeiradTOPz_M_B 20 
Synsp.TOPz_M_B KinradTOPz_M_B 20 
Synsp.TOPz_M_B MicaerTOPz_M_B 21 
Synsp.TOPz_M_B MyctubTOPz_M_B 20 
Synsp.TOPz_M_B Nossp.TOPa_M_B 21 
Synsp.TOPz_M_B PirstaTOPz_M_B 20 
Synsp.TOPz_M_B PromarTOPz_M_B 21 
Synsp.TOPz_M_B RhobalTOPz_M_B 21 
Synsp.TOPz_M_B SalrubTOPz_M_B 21 
Synsp.TOPz_M_B SelT1z_M_B_Cc 21 
Synsp.TOPz_M_B Sycsp.TOPz_M_B 21 
TheaciTOPz_T_A AcibooTOPz_T_A 21 
TheaciTOPz_T_A ArcfulTOPz_T_A 21 
TheaciTOPz_T_A ArcproTOPz_T_A 21 
TheaciTOPz_T_A ArcvenTOPz_T_A 21 
TheaciTOPz_T_A FerplaTOPz_M_A 21 
TheaciTOPz_T_A MetaceTOPa_M_A 19 
TheaciTOPz_T_A MetbarTOPa_M_A 19 
TheaciTOPz_T_A MetbooTOPz_M_A 21 
TheaciTOPz_T_A MetburTOPb_M_A 21 
TheaciTOPz_T_A MetconTOPz_X_A 21 
TheaciTOPz_T_A MeteveTOPa_T_A 21 
TheaciTOPz_T_A MetharTOPz_X_A 21 
TheaciTOPz_T_A MethunTOPz_M_A 21 
TheaciTOPz_T_A MetlabTOPz_M_A 21 
TheaciTOPz_T_A MetmahTOPb_M_A 19 
TheaciTOPz_T_A MetmarTOPz_M_A 21 
TheaciTOPz_T_A MetmazTOPa_M_A 19 
TheaciTOPz_T_A MetpalTOPa_X_A 21 
TheaciTOPz_T_A MetpalTOPb_X_A 21 
TheaciTOPz_T_A MetpalTOPz_M_A 21 
TheaciTOPz_T_A MetpetTOPz_M_A 21 
TheaciTOPz_T_A MettheTOPz_T_A 21 
TheaciTOPz_T_A MetzhiTOPa_X_A 19 
TheaciTOPz_T_A RubxylTOPa_T_B 21 
TheaggRGa_T_A AcamarTOPa_M_B 20 
TheaggRGa_T_A AcibooRGz_T_A 21 
TheaggRGa_T_A AcihosRGa_X_A 21 
TheaggRGa_T_A AcihosRGb_X_A 21 
TheaggRGa_T_A AcisacRGz_T_A 21 
TheaggRGa_T_A AerperRGa_T_A 21 
TheaggRGa_T_A AerperRGb_T_A 21 
TheaggRGa_T_A AquaeoRGa_T_B 21 
TheaggRGa_T_A AquaeoRGb_T_B 21 
TheaggRGa_T_A ArcfulRGz_T_A 21 
TheaggRGa_T_A ArcproRGz_T_A 21 
TheaggRGa_T_A ArcvenRGz_T_A 21 
TheaggRGa_T_A CalmaqRGz_T_A 21 
TheaggRGa_T_A CalsacRGz_T_B 21 
TheaggRGa_T_A CammedRGz_T_B 21 
TheaggRGa_T_A Cyasp.TOPb_M_B 21 
TheaggRGa_T_A DeskamRGa_T_A 21 
TheaggRGa_T_A DeskamRGb_T_A 21 
TheaggRGa_T_A DesmucRGa_T_A 21 
TheaggRGa_T_A DesmucRGb_T_A 21 
TheaggRGa_T_A DictheRGz_T_B 21 
TheaggRGa_T_A FerplaRGz_M_A 21 
TheaggRGa_T_A HelpylTOPa_M_B 21 
TheaggRGa_T_A HypbutRGa_T_A 21 
TheaggRGa_T_A HypbutRGb_T_A 21 
TheaggRGa_T_A IgnaggRGa_T_A 21 
TheaggRGa_T_A IgnaggRGb_T_A 21 
TheaggRGa_T_A IgnhosRGa_T_A 21 
TheaggRGa_T_A IgnhosRGb_T_A 21 
TheaggRGa_T_A MetcupRGa_X_A 21 
TheaggRGa_T_A MetcupRGb_X_A 21 
TheaggRGa_T_A MetfeiRGz_T_A 21 
TheaggRGa_T_A MetsedRGa_T_A 21 
TheaggRGa_T_A MetsedRGb_T_A 21 
TheaggRGa_T_A MycpneTOPz_M_B 17 
TheaggRGa_T_A NauproRGz_M_B 21 
TheaggRGa_T_A NeqRGz_T_A_NN 21 
TheaggRGa_T_A Nitsp.RGz_T_B 21 
TheaggRGa_T_A Nossp.TOPb_M_B 20 
TheaggRGa_T_A PsefluTOPb_M_B 16 
TheaggRGa_T_A PyrfumRGa_T_A 21 
TheaggRGa_T_A PyrfumRGb_T_A 21 
TheaggRGa_T_A StahelRGa_T_A 21 
TheaggRGa_T_A StahelRGb_T_A 21 
TheaggRGa_T_A StamarRGa_T_A 21 
TheaggRGa_T_A StamarRGb_T_A 21 
TheaggRGa_T_A SulaciRGa_T_A 21 
TheaggRGa_T_A SulaciRGb_T_A 21 
TheaggRGa_T_A SulislRGa_T_A 21 
TheaggRGa_T_A SulislRGb_T_A 21 
TheaggRGa_T_A SulsolRGa_T_A 21 
TheaggRGa_T_A SulsolRGb_T_A 21 
TheaggRGa_T_A SultokRGa_T_A 21 
TheaggRGa_T_A SultokRGb_T_A 21 
TheaggRGb_T_A AcamarTOPa_M_B 20 
TheaggRGb_T_A AcibooRGz_T_A 21 
TheaggRGb_T_A AcihosRGa_X_A 21 
TheaggRGb_T_A AcihosRGb_X_A 21 
TheaggRGb_T_A AcisacRGz_T_A 21 
TheaggRGb_T_A AerperRGa_T_A 21 
TheaggRGb_T_A AerperRGb_T_A 21 
TheaggRGb_T_A AquaeoRGa_T_B 21 
TheaggRGb_T_A AquaeoRGb_T_B 21 
TheaggRGb_T_A ArcfulRGz_T_A 21 
TheaggRGb_T_A ArcproRGz_T_A 21 
TheaggRGb_T_A ArcvenRGz_T_A 21 
TheaggRGb_T_A CalmaqRGz_T_A 21 
TheaggRGb_T_A CalsacRGz_T_B 21 
TheaggRGb_T_A CammedRGz_T_B 21 
TheaggRGb_T_A Cyasp.TOPb_M_B 21 
TheaggRGb_T_A DeskamRGa_T_A 21 
TheaggRGb_T_A DeskamRGb_T_A 21 
TheaggRGb_T_A DesmucRGa_T_A 21 
TheaggRGb_T_A DesmucRGb_T_A 21 
TheaggRGb_T_A DictheRGz_T_B 21 
TheaggRGb_T_A FerplaRGz_M_A 21 
TheaggRGb_T_A HelpylTOPa_M_B 21 
TheaggRGb_T_A HypbutRGa_T_A 21 
TheaggRGb_T_A HypbutRGb_T_A 21 
TheaggRGb_T_A IgnaggRGa_T_A 21 
TheaggRGb_T_A IgnaggRGb_T_A 21 
TheaggRGb_T_A IgnhosRGa_T_A 21 
TheaggRGb_T_A IgnhosRGb_T_A 21 
TheaggRGb_T_A MetcupRGa_X_A 21 
TheaggRGb_T_A MetcupRGb_X_A 21 
TheaggRGb_T_A MetfeiRGz_T_A 21 
TheaggRGb_T_A MetsedRGa_T_A 21 
TheaggRGb_T_A MetsedRGb_T_A 21 
TheaggRGb_T_A MycpneTOPz_M_B 17 
TheaggRGb_T_A NauproRGz_M_B 21 
TheaggRGb_T_A NeqRGz_T_A_NN 21 
TheaggRGb_T_A Nitsp.RGz_T_B 21 
TheaggRGb_T_A Nossp.TOPb_M_B 20 
TheaggRGb_T_A PsefluTOPb_M_B 16 
TheaggRGb_T_A PyrfumRGa_T_A 21 
TheaggRGb_T_A PyrfumRGb_T_A 21 
TheaggRGb_T_A StahelRGa_T_A 21 
TheaggRGb_T_A StahelRGb_T_A 21 
TheaggRGb_T_A StamarRGa_T_A 21 
TheaggRGb_T_A StamarRGb_T_A 21 
TheaggRGb_T_A SulaciRGa_T_A 21 
TheaggRGb_T_A SulaciRGb_T_A 21 
TheaggRGb_T_A SulislRGa_T_A 21 
TheaggRGb_T_A SulislRGb_T_A 21 
TheaggRGb_T_A SulsolRGa_T_A 21 
TheaggRGb_T_A SulsolRGb_T_A 21 
TheaggRGb_T_A SultokRGa_T_A 21 
TheaggRGb_T_A SultokRGb_T_A 21 
TheaggRGb_T_A TheaggRGa_T_A 21 
TheaggTOPz_T_A AcihosTOPz_X_A 21 
TheaggTOPz_T_A AcisacTOPz_T_A 21 
TheaggTOPz_T_A AerperTOPz_T_A 21 
TheaggTOPz_T_A DeskamTOPz_T_A 21 
TheaggTOPz_T_A DesmucTOPz_T_A 21 
TheaggTOPz_T_A HypbutTOPz_T_A 21 
TheaggTOPz_T_A IgnaggTOPz_T_A 21 
TheaggTOPz_T_A IgnhosTOPz_T_A 21 
TheaggTOPz_T_A MetfeiTOPz_T_A 19 
TheaggTOPz_T_A MetmarTOPz_T_A 19 
TheaggTOPz_T_A MetrumTOPz_M_A 19 
TheaggTOPz_T_A MetsmiTOPz_M_A 19 
TheaggTOPz_T_A Metsp.TOPz_M_A 19 
TheaggTOPz_T_A MetstaTOPz_M_A 19 
TheaggTOPz_T_A MettheTOPz_X_A 19 
TheaggTOPz_T_A NeqT1z_T_A_NN 19 
TheaggTOPz_T_A PyrfumTOPz_T_A 21 
TheaggTOPz_T_A StahelTOPz_T_A 21 
TheaggTOPz_T_A StamarTOPz_T_A 21 
TheaggTOPz_T_A SulaciTOPz_T_A 21 
TheaggTOPz_T_A SulislTOPz_T_A 21 
TheaggTOPz_T_A SulsolTOPz_T_A 21 
TheaggTOPz_T_A SultokTOPz_T_A 21 
ThebarRGz_X_A PyrabyRGz_T_A 21 
ThebarRGz_X_A PyrfurRGz_T_A 21 
ThebarRGz_X_A PyrhorRGz_T_A 21 
ThebarRGz_X_A PyrkodRGz_X_A 21 
ThebarRGz_X_A Pyrsp.RGz_X_A 21 
ThebarRGz_X_A PyryayRGz_X_A 21 
ThebarTOPz_X_A PyrabyTOPz_T_A 21 
ThebarTOPz_X_A PyrfurTOPz_T_A 21 
ThebarTOPz_X_A PyrhorTOPz_T_A 21 
ThebarTOPz_X_A PyrkodTOPz_X_A 21 
ThebarTOPz_X_A Pyrsp.TOPz_X_A 21 
ThebarTOPz_X_A PyryayTOPz_X_A 21 
ThefusTOPz_T_B AcamarTOPb_M_B 20 
ThefusTOPz_T_B AcicelTOPz_T_B 21 
ThefusTOPz_T_B AciferTOPz_T_B 21 
ThefusTOPz_T_B ArtplaTOPz_M_B 20 
ThefusTOPz_T_B CordipTOPz_M_B 21 
ThefusTOPz_T_B Cyasp.TOPa_M_B 20 
ThefusTOPz_T_B DeigeoTOPz_M_B 21 
ThefusTOPz_T_B DeiradTOPz_M_B 21 
ThefusTOPz_T_B KinradTOPz_M_B 21 
ThefusTOPz_T_B MicaerTOPz_M_B 20 
ThefusTOPz_T_B MyctubTOPz_M_B 21 
ThefusTOPz_T_B Nossp.TOPa_M_B 20 
ThefusTOPz_T_B PirstaTOPz_M_B 21 
ThefusTOPz_T_B PromarTOPz_M_B 20 
ThefusTOPz_T_B RhobalTOPz_M_B 20 
ThefusTOPz_T_B SalrubTOPz_M_B 20 
ThefusTOPz_T_B SelT1z_M_B_Cc 20 
ThefusTOPz_T_B Sycsp.TOPz_M_B 20 
ThefusTOPz_T_B Synsp.TOPz_M_B 20 
ThegamRGz_T_A PyrabyRGz_T_A 21 
ThegamRGz_T_A PyrfurRGz_T_A 21 
ThegamRGz_T_A PyrhorRGz_T_A 21 
ThegamRGz_T_A PyrkodRGz_X_A 21 
ThegamRGz_T_A Pyrsp.RGz_X_A 21 
ThegamRGz_T_A PyryayRGz_X_A 21 
ThegamRGz_T_A ThebarRGz_X_A 21 
ThegamTOPz_T_A PyrabyTOPz_T_A 21 
ThegamTOPz_T_A PyrfurTOPz_T_A 21 
ThegamTOPz_T_A PyrhorTOPz_T_A 21 
ThegamTOPz_T_A PyrkodTOPz_X_A 21 
ThegamTOPz_T_A Pyrsp.TOPz_X_A 21 
ThegamTOPz_T_A PyryayTOPz_X_A 21 
ThegamTOPz_T_A ThebarTOPz_X_A 21 
ThemarRGz_T_B AcamarTOPa_M_B 20 
ThemarRGz_T_B AcibooRGz_T_A 21 
ThemarRGz_T_B AcihosRGa_X_A 21 
ThemarRGz_T_B AcihosRGb_X_A 21 
ThemarRGz_T_B AcisacRGz_T_A 21 
ThemarRGz_T_B AerperRGa_T_A 21 
ThemarRGz_T_B AerperRGb_T_A 21 
ThemarRGz_T_B AquaeoRGa_T_B 21 
ThemarRGz_T_B AquaeoRGb_T_B 21 
ThemarRGz_T_B ArcfulRGz_T_A 21 
ThemarRGz_T_B ArcproRGz_T_A 21 
ThemarRGz_T_B ArcvenRGz_T_A 21 
ThemarRGz_T_B CalmaqRGz_T_A 21 
ThemarRGz_T_B CalsacRGz_T_B 21 
ThemarRGz_T_B CammedRGz_T_B 21 
ThemarRGz_T_B Cyasp.TOPb_M_B 21 
ThemarRGz_T_B DeskamRGa_T_A 21 
ThemarRGz_T_B DeskamRGb_T_A 21 
ThemarRGz_T_B DesmucRGa_T_A 21 
ThemarRGz_T_B DesmucRGb_T_A 21 
ThemarRGz_T_B DictheRGz_T_B 21 
ThemarRGz_T_B FerplaRGz_M_A 21 
ThemarRGz_T_B HelpylTOPa_M_B 21 
ThemarRGz_T_B HypbutRGa_T_A 21 
ThemarRGz_T_B HypbutRGb_T_A 21 
ThemarRGz_T_B IgnaggRGa_T_A 21 
ThemarRGz_T_B IgnaggRGb_T_A 21 
ThemarRGz_T_B IgnhosRGa_T_A 21 
ThemarRGz_T_B IgnhosRGb_T_A 21 
ThemarRGz_T_B MetcupRGa_X_A 21 
ThemarRGz_T_B MetcupRGb_X_A 21 
ThemarRGz_T_B MetfeiRGz_T_A 21 
ThemarRGz_T_B MetsedRGa_T_A 21 
ThemarRGz_T_B MetsedRGb_T_A 21 
ThemarRGz_T_B MycpneTOPz_M_B 17 
ThemarRGz_T_B NauproRGz_M_B 21 
ThemarRGz_T_B NeqRGz_T_A_NN 21 
ThemarRGz_T_B Nitsp.RGz_T_B 21 
ThemarRGz_T_B Nossp.TOPb_M_B 20 
ThemarRGz_T_B PsefluTOPb_M_B 16 
ThemarRGz_T_B PyrfumRGa_T_A 21 
ThemarRGz_T_B PyrfumRGb_T_A 21 
ThemarRGz_T_B StahelRGa_T_A 21 
ThemarRGz_T_B StahelRGb_T_A 21 
ThemarRGz_T_B StamarRGa_T_A 21 
ThemarRGz_T_B StamarRGb_T_A 21 
ThemarRGz_T_B SulaciRGa_T_A 21 
ThemarRGz_T_B SulaciRGb_T_A 21 
ThemarRGz_T_B SulislRGa_T_A 21 
ThemarRGz_T_B SulislRGb_T_A 21 
ThemarRGz_T_B SulsolRGa_T_A 21 
ThemarRGz_T_B SulsolRGb_T_A 21 
ThemarRGz_T_B SultokRGa_T_A 21 
ThemarRGz_T_B SultokRGb_T_A 21 
ThemarRGz_T_B TheaggRGa_T_A 21 
ThemarRGz_T_B TheaggRGb_T_A 21 
ThemarTOPz_T_B AcicapTOPz_M_B 21 
ThemarTOPz_T_B AciferTOPa_M_B 20 
ThemarTOPz_T_B AmicolTOPz_M_B 21 
ThemarTOPz_T_B AnathmTOPz_X_B 20 
ThemarTOPz_T_B AquaeoTOPz_T_B 21 
ThemarTOPz_T_B BacfraTOPa_M_B 21 
ThemarTOPz_T_B BarbacTOPz_M_B 20 
ThemarTOPz_T_B BaucicTOPz_X_B 16 
ThemarTOPz_T_B BruaboTOPz_M_B 20 
ThemarTOPz_T_B CalsacTOPz_T_B 20 
ThemarTOPz_T_B CamjejTOPz_M_B 21 
ThemarTOPz_T_B CammedTOPz_T_B 21 
ThemarTOPz_T_B ChlaurTOPz_T_B 20 
ThemarTOPz_T_B ChllimTOPz_M_B 21 
ThemarTOPz_T_B ChlpneTOPz_X_B 21 
ThemarTOPz_T_B ChrvioTOPz_M_B 20 
ThemarTOPz_T_B CoxburTOPz_M_B 20 
ThemarTOPz_T_B DehlykTOPz_M_B 20 
ThemarTOPz_T_B Dehsp.TOPz_M_B 20 
ThemarTOPz_T_B DenaceTOPz_M_B 21 
ThemarTOPz_T_B DesindTOPz_X_B 20 
ThemarTOPz_T_B DesvulTOPz_M_B 21 
ThemarTOPz_T_B DicnodTOPz_M_B 20 
ThemarTOPz_T_B DictheTOPz_T_B 20 
ThemarTOPz_T_B DyaferTOPb_M_B 21 
ThemarTOPz_T_B EluminTOPz_M_B 21 
ThemarTOPz_T_B EryrhuTOPz_M_B 21 
ThemarTOPz_T_B FratulTOPz_M_B 20 
ThemarTOPz_T_B FusnucTOPa_M_B 21 
ThemarTOPz_T_B GemaurTOPz_M_B 21 
ThemarTOPz_T_B GeosulTOPz_M_B 20 
ThemarTOPz_T_B GlovioTOPa_M_B 21 
ThemarTOPz_T_B GlovioTOPb_M_B 18 
ThemarTOPz_T_B GraforTOPz_M_B 21 
ThemarTOPz_T_B HaloreTOPz_T_B 20 
ThemarTOPz_T_B HelpylTOPb_M_B 21 
ThemarTOPz_T_B HeraurTOPz_M_B 20 
ThemarTOPz_T_B LegpneTOPz_M_B 20 
ThemarTOPz_T_B LepborTOPz_M_B 16 
ThemarTOPz_T_B MagmagTOPz_M_B 20 
ThemarTOPz_T_B Magsp.TOPb_X_B 20 
ThemarTOPz_T_B MetcapTOPz_T_B 20 
ThemarTOPz_T_B Metsp.TOPz_X_B 20 
ThemarTOPz_T_B NauproTOPz_M_B 21 
ThemarTOPz_T_B NeigonTOPz_M_B 20 
ThemarTOPz_T_B NeimenTOPz_M_B 20 
ThemarTOPz_T_B Nitsp.TOPz_T_B 21 
ThemarTOPz_T_B NitwatTOPz_X_B 20 
ThemarTOPz_T_B ParberTOPz_M_B 20 
ThemarTOPz_T_B PedhepTOPb_M_B 21 
ThemarTOPz_T_B PhezucTOPz_M_B 20 
ThemarTOPz_T_B PolgilTOPz_X_B 20 
ThemarTOPz_T_B PorginTOPa_M_B 21 
ThemarTOPz_T_B PsyarcTOPz_P_B 21 
ThemarTOPz_T_B RicproTOPz_M_B 20 
ThemarTOPz_T_B RicricTOPz_M_B 20 
ThemarTOPz_T_B RosdenTOPz_M_B 20 
ThemarTOPz_T_B SidlitTOPz_M_B 20 
ThemarTOPz_T_B SphtheTOPz_X_B 20 
TheneuRGz_T_A Pybsp.RGz_X_A 21 
TheneuRGz_T_A PyraerRGz_T_A 21 
TheneuRGz_T_A PyrarsRGz_T_A 21 
TheneuRGz_T_A PyrcalRGz_T_A 21 
TheneuRGz_T_A PyrislRGz_T_A 21 
TheneuTOPz_T_A CalmaqTOPz_T_A 21 
TheneuTOPz_T_A Pybsp.TOPz_X_A 21 
TheneuTOPz_T_A PyraerTOPz_T_A 21 
TheneuTOPz_T_A PyrarsTOPz_T_A 21 
TheneuTOPz_T_A PyrcalTOPz_T_A 21 
TheneuTOPz_T_A PyrislTOPz_T_A 21 
TheonnRGz_T_A PyrabyRGz_T_A 21 
TheonnRGz_T_A PyrfurRGz_T_A 21 
TheonnRGz_T_A PyrhorRGz_T_A 21 
TheonnRGz_T_A PyrkodRGz_X_A 21 
TheonnRGz_T_A Pyrsp.RGz_X_A 21 
TheonnRGz_T_A PyryayRGz_X_A 21 
TheonnRGz_T_A ThebarRGz_X_A 21 
TheonnRGz_T_A ThegamRGz_T_A 21 
TheonnTOPz_T_A PyrabyTOPz_T_A 21 
TheonnTOPz_T_A PyrfurTOPz_T_A 21 
TheonnTOPz_T_A PyrhorTOPz_T_A 21 
TheonnTOPz_T_A PyrkodTOPz_X_A 21 
TheonnTOPz_T_A Pyrsp.TOPz_X_A 21 
TheonnTOPz_T_A PyryayTOPz_X_A 21 
TheonnTOPz_T_A ThebarTOPz_X_A 21 
TheonnTOPz_T_A ThegamTOPz_T_A 21 
ThepenRGz_T_A AcamarTOPa_M_B 20 
ThepenRGz_T_A AcibooRGz_T_A 21 
ThepenRGz_T_A AcihosRGa_X_A 21 
ThepenRGz_T_A AcihosRGb_X_A 21 
ThepenRGz_T_A AcisacRGz_T_A 21 
ThepenRGz_T_A AerperRGa_T_A 21 
ThepenRGz_T_A AerperRGb_T_A 21 
ThepenRGz_T_A AquaeoRGa_T_B 21 
ThepenRGz_T_A AquaeoRGb_T_B 21 
ThepenRGz_T_A ArcfulRGz_T_A 21 
ThepenRGz_T_A ArcproRGz_T_A 21 
ThepenRGz_T_A ArcvenRGz_T_A 21 
ThepenRGz_T_A CalmaqRGz_T_A 21 
ThepenRGz_T_A CalsacRGz_T_B 21 
ThepenRGz_T_A CammedRGz_T_B 21 
ThepenRGz_T_A Cyasp.TOPb_M_B 21 
ThepenRGz_T_A DeskamRGa_T_A 21 
ThepenRGz_T_A DeskamRGb_T_A 21 
ThepenRGz_T_A DesmucRGa_T_A 21 
ThepenRGz_T_A DesmucRGb_T_A 21 
ThepenRGz_T_A DictheRGz_T_B 21 
ThepenRGz_T_A FerplaRGz_M_A 21 
ThepenRGz_T_A HelpylTOPa_M_B 21 
ThepenRGz_T_A HypbutRGa_T_A 21 
ThepenRGz_T_A HypbutRGb_T_A 21 
ThepenRGz_T_A IgnaggRGa_T_A 21 
ThepenRGz_T_A IgnaggRGb_T_A 21 
ThepenRGz_T_A IgnhosRGa_T_A 21 
ThepenRGz_T_A IgnhosRGb_T_A 21 
ThepenRGz_T_A MetcupRGa_X_A 21 
ThepenRGz_T_A MetcupRGb_X_A 21 
ThepenRGz_T_A MetfeiRGz_T_A 21 
ThepenRGz_T_A MetsedRGa_T_A 21 
ThepenRGz_T_A MetsedRGb_T_A 21 
ThepenRGz_T_A MycpneTOPz_M_B 17 
ThepenRGz_T_A NauproRGz_M_B 21 
ThepenRGz_T_A NeqRGz_T_A_NN 21 
ThepenRGz_T_A Nitsp.RGz_T_B 21 
ThepenRGz_T_A Nossp.TOPb_M_B 20 
ThepenRGz_T_A PsefluTOPb_M_B 16 
ThepenRGz_T_A PyrfumRGa_T_A 21 
ThepenRGz_T_A PyrfumRGb_T_A 21 
ThepenRGz_T_A StahelRGa_T_A 21 
ThepenRGz_T_A StahelRGb_T_A 21 
ThepenRGz_T_A StamarRGa_T_A 21 
ThepenRGz_T_A StamarRGb_T_A 21 
ThepenRGz_T_A SulaciRGa_T_A 21 
ThepenRGz_T_A SulaciRGb_T_A 21 
ThepenRGz_T_A SulislRGa_T_A 21 
ThepenRGz_T_A SulislRGb_T_A 21 
ThepenRGz_T_A SulsolRGa_T_A 21 
ThepenRGz_T_A SulsolRGb_T_A 21 
ThepenRGz_T_A SultokRGa_T_A 21 
ThepenRGz_T_A SultokRGb_T_A 21 
ThepenRGz_T_A TheaggRGa_T_A 21 
ThepenRGz_T_A TheaggRGb_T_A 21 
ThepenRGz_T_A ThemarRGz_T_B 21 
ThepenTOPz_T_A ArathaTOPb_M_E 16 
ThepenTOPz_T_A ArathaTOPc_M_E 16 
ThepenTOPz_T_A CaeeleTOPz_M_E 16 
ThepenTOPz_T_A CryneoTOPz_M_E 16 
ThepenTOPz_T_A DicdisTOPa_M_E 16 
ThepenTOPz_T_A DromelTOPa_M_E 16 
ThepenTOPz_T_A DromelTOPb_M_E 16 
ThepenTOPz_T_A EnccunTOPz_M_E 16 
ThepenTOPz_T_A GalgalTOPz_M_E 16 
ThepenTOPz_T_A HomsapTOPa_M_E 16 
ThepenTOPz_T_A LeibraTOPb_M_E 16 
ThepenTOPz_T_A LeibraTOPc_M_E 16 
ThepenTOPz_T_A LeiinfTOPb_M_E 16 
ThepenTOPz_T_A LeiinfTOPc_M_E 16 
ThepenTOPz_T_A LeimajTOPa_M_E 16 
ThepenTOPz_T_A LeimajTOPb_M_E 16 
ThepenTOPz_T_A MusmusTOPa_M_E 16 
ThepenTOPz_T_A PlafalTOPz_M_E 16 
ThepenTOPz_T_A SaccerTOPz_M_E 16 
TherosTOPz_T_B AcicapTOPz_M_B 20 
TherosTOPz_T_B AciferTOPa_M_B 20 
TherosTOPz_T_B AmicolTOPz_M_B 20 
TherosTOPz_T_B AnathmTOPz_X_B 20 
TherosTOPz_T_B AquaeoTOPz_T_B 20 
TherosTOPz_T_B BacantTOPa_M_B 16 
TherosTOPz_T_B BaccerTOPa_M_B 16 
